date,location,flavor,size,qty,defecttype,cavitynum,jobnum,shift
8/7/14,2,Coconut Water Pineapple,15.2,4,1,17,168152,
8/8/14,1,Coconut Water Pineapple,15.2,5,3,,168152,1
8/28/14,1,Apple Berry,15.2,8,2,,168158,1
8/17/14,1,Orange Carrot Mango,15.2,13,1,,168202,1
8/5/14,1,Reg Orange,15.2,3,2,,168348,1
8/24/14,1,Essential Greens,32,10,6,,168140,1
8/5/14,2,Apple Berry,15.2,3,3,,168158,1
8/12/14,2,Apple Berry,15.2,18,5,,168158,1
8/30/14,2,Apple Berry,15.2,4,1,,168158,1
8/6/14,2,Apple Berry,15.2,4,4,,168158,1
8/11/14,2,Apple Berry,15.2,12,4,,168158,1
8/1/14,2,Essential Greens,15.2,12,6,,168140,1
8/12/14,2,Essential Greens,15.2,13,3,,168141,1
8/30/14,3,Sweet Greens and Lemon,15.2,10,6,,167407,1
8/2/14,3,Grapefurit,32,2,2,,168123,1
8/12/14,3,Reg Orange,128,18,1,,168189,1
8/25/14,3,Reg Orange,128,12,1,,168189,1
8/19/14,3,Reg Orange,128,12,6,,168189,1
8/19/14,3,Grapefurit,128,4,6,,168128,1
8/30/14,4,Apple Berry,15.2,16,6,,168158,1
8/29/14,4,Defense Up,15.2,11,2,,168184,1
8/12/14,4,Defense Up,15.2,16,5,,168184,1
8/25/14,4,Defense Up,15.2,18,2,,168184,1
8/1/14,4,Coconut Water Pineapple,15.2,16,6,,168152,1
8/6/14,4,Coconut Water Pineapple,15.2,10,4,,168152,1
8/17/14,2,Defense Up,15.2,10,2,2,168184,1
8/13/14,2,Defense Up,15.2,9,6,28,168184,1
8/30/14,2,Defense Up,15.2,13,4,17,168184,1
8/27/14,2,Defense Up,15.2,12,2,17,168184,1
8/8/14,2,Defense Up,15.2,9,1,21,168184,1
8/26/14,2,Defense Up,15.2,11,1,18,168184,1
8/3/14,2,Defense Up,15.2,12,6,18,168184,1
8/16/14,2,Defense Up,15.2,1,3,19,168184,1
8/17/14,2,Defense Up,15.2,9,4,17,168184,1
8/27/14,2,Defense Up,15.2,10,3,19,168184,1
8/1/14,2,Defense Up,15.2,17,5,21,168184,1
8/3/14,2,Defense Up,15.2,10,6,21,168184,1
8/3/14,2,Defense Up,15.2,12,2,20,168184,1
8/1/14,2,Defense Up,15.2,17,4,23,168184,1
8/23/14,2,Defense Up,15.2,6,3,23,168184,1
8/26/14,2,Defense Up,15.2,11,4,23,168184,1
8/2/14,2,Defense Up,15.2,7,5,23,168184,1
8/15/14,2,Coconut Water Pineapple,15.2,17,2,28,168152,1
8/27/14,2,Coconut Water Pineapple,15.2,12,2,18,168152,1
8/27/14,2,Coconut Water Pineapple,15.2,11,6,18,168152,1
8/6/14,2,Coconut Water Pineapple,15.2,9,1,,168152,1
8/18/14,2,Coconut Water Pineapple,15.2,7,3,,168152,1
8/5/14,2,Defense Up,15.2,6,4,,168184,1
8/2/14,2,Apple Berry,15.2,19,1,,168158,1
8/27/14,2,Apple Berry,15.2,18,4,,168158,1
8/13/14,2,Apple Berry,15.2,14,2,,168158,1
8/20/14,2,Apple Berry,15.2,10,3,,168158,1
8/29/14,2,Defense Up,15.2,5,3,,168184,1
8/13/14,4,Defense Up,15.2,9,1,,168184,2
8/20/14,3,Mango Carrot Smoothie,15.2,9,6,,168204,2
8/8/14,2,Lime,15.2,5,5,,168251,2
8/9/14,1,Lime,15.2,8,2,,168251,2
8/12/14,1,Coconut Water Pineapple,15.2,3,6,,168152,2
8/20/14,1,Essential Vegetable,15.2,5,5,,168198,2
8/3/14,1,Defense Up,15.2,10,1,,168184,2
8/2/14,3,Defense Up,15.2,16,4,,168184,2
8/14/14,3,Org. Sweet Greens & Ginger,15.2,10,5,,168261,2
8/8/14,3,Defense Up,15.2,1,1,,168184,2
8/21/14,3,Defense Up,15.2,12,3,,168184,2
8/8/14,2,Coconut Water Pineapple,15.2,7,2,,168152,2
8/20/14,2,Coconut Water Pineapple,15.2,16,6,,168152,2
8/18/14,2,Coconut Water Pineapple,15.2,17,6,,168152,2
8/10/14,2,Coconut Water Pineapple,15.2,19,5,,168152,2
8/11/14,2,Coconut Water Pineapple,15.2,17,5,,168152,2
8/25/14,2,Coconut Water Pineapple,15.2,1,4,,168152,2
8/30/14,2,Coconut Water Pineapple,15.2,8,6,,168152,2
8/23/14,2,Coconut Water Pineapple,15.2,11,2,,168152,2
8/8/14,2,Coconut Water Pineapple,15.2,3,4,,168152,2
8/22/14,2,Coconut Water Pineapple,15.2,6,4,,168152,2
8/6/14,2,Coconut Water Pineapple,15.2,18,3,,168152,2
8/11/14,2,Essential Vegetable,15.2,13,4,,168198,2
8/21/14,2,Essential Vegetable,15.2,9,3,,168198,2
8/8/14,2,Super Green,15.2,2,1,28,168433,2
8/21/14,2,Super Green,15.2,1,3,21,168433,2
8/10/14,2,Reg Orange,15.2,6,6,19,168433,
8/16/14,2,Reg Orange,15.2,12,6,21,168433,
8/22/14,2,Reg Orange,15.2,15,1,18,168433,
8/10/14,2,Org Orange,15.2,8,4,23,168691,
8/18/14,2,Reg Orange,15.2,2,4,25,168691,
8/5/14,2,Reg Orange,15.2,14,3,19,168691,
8/14/14,2,Reg Orange,15.2,16,4,21,168433,
8/20/14,4,Defense Up,,7,5,,168184,3
8/11/14,3,Defense Up,,1,5,,168339,3
8/28/14,3,Defense Up,,2,3,,168339,3
8/12/14,3,Grapefurit,,6,1,,168125,3
8/10/14,3,Grapefurit,,9,3,,168125,3
8/25/14,3,Coconut Water Pineapple,,10,2,,168153,3
8/24/14,1,Defense Up,,16,3,,168184,3
8/15/14,2,Defense Up,,3,5,,168184,3
8/2/14,3,O. Splendid Carrot,,10,2,,168268,3
8/8/14,4,Defense Up,,4,1,,168184,3
8/22/14,1,O. Sweet Ginger lemon,,15,6,,168261,3
8/20/14,2,O. Splendid Carrot,,12,6,,168268,3
8/19/14,4,OCM- Orange Carrot Mango,,19,3,,168202,3
8/21/14,4,SGG-Sweet Greens & Ginger,,1,4,,168261,3
8/22/14,4,O. Splendid Carrot,,14,5,,168268,3
8/24/14,4,O. Ruby Roots,,6,5,,168270,3
8/1/14,2,Coconut Water Pineapple,15.2,2,5,,168152,2
8/27/14,2,Coconut Water Pineapple,15.2,5,2,,168152,2
8/20/14,2,Coconut Water Pineapple,15.2,2,4,,168152,2
8/30/14,2,Coconut Water Pineapple,15.2,13,2,,168152,2
8/14/14,2,Coconut Water Pineapple,64,5,1,,168152,2
8/13/14,2,Coconut Water Pineapple,64,12,6,,168152,2
8/18/14,2,O. Grapefuirt,64,13,1,,168325,2
8/5/14,2,O. Grapefuirt,64,12,5,,168191,2
8/19/14,2,EG-Essential Greens,15.2,10,4,,168140,2
8/8/14,2,Lime,15.2,19,4,,168250,2
8/24/14,2,MCS-Mango Carrot Smoothy,15.2,14,1,,168204,2
8/15/14,2,OCM- Orange Carrot Mango,15.2,15,2,,168202,2
8/30/14,2,OCM- Orange Carrot Mango,15.2,17,6,,168202,2
8/9/14,2,Apple Berry,15.2,5,5,,168158,2
8/20/14,2,Apple Berry,15.2,11,4,,168158,2
8/14/14,2,OSB-Organic Sweet Burn,15.2,9,4,,168145,2
8/3/14,2,OO-Oraganic Orange,15.2,18,6,,168315,2
8/8/14,2,Grapefurit,15.2,1,3,,168124,2
8/9/14,2,Reg Orange,15.2,12,2,,168189,2
8/6/14,2,Reg Orange,15.2,6,3,,168189,2
8/23/14,2,Grapefurit,15.2,12,1,,168126,2
8/8/14,3,Apple Berry,15.2,16,1,,168158,2
8/17/14,3,Apple Berry,15.2,4,2,,168158,2
8/2/14,3,Coconut Water Pineapple,15.2,14,4,,168182,2
8/1/14,3,Coconut Water Pineapple,15.2,10,4,,168182,2
8/17/14,3,Defense Up,15.2,4,4,,168184,2
8/24/14,3,EV-Essential Veggies,15.2,17,3,,168198,2
8/20/14,3,EV-Essential Veggies,15.2,4,2,,168198,2
8/17/14,3,Apple Berry,15.2,16,4,,168158,2
8/22/14,4,Apple Berry,15.2,9,2,,168158,2
8/6/14,1,Super Green,15.2,9,4,,168256,1
8/3/14,1,Defense Up,15.2,4,1,,168184,1
8/7/14,1,Reg Orange,15.2,13,1,,168353,1
8/20/14,2,Super Green,15.2,19,3,,168256,1
8/22/14,2,Pineapple,64,19,6,,168243,1
8/22/14,2,Defense Up,15.2,8,3,,168184,1
8/30/14,3,,15.2,9,6,,168064,1
8/17/14,3,,15.2,14,2,,168064,1
8/28/14,3,Essential Greens,32,16,6,,168140,1
8/9/14,3,Pineapple,64,18,1,,168243,1
8/25/14,3, Strawberry Smoothy,64,3,4,,168143,1
8/2/14,4,Defense Up,15.2,17,1,,168184,1
8/11/14,4,Super Green,15.2,12,4,,168256,1
8/26/14,6,Super Green,15.2,3,3,,168256,1
8/25/14,4,Defense Up,15.2,9,5,,168184,1
8/28/14,4,Defense Up,15.2,4,6,,168184,1
8/10/14,4,Super Green,15.2,7,2,,168256,1
8/20/14,4,Pineapple,15.2,7,1,,168243,1
8/7/14,4,Defense Up,15.2,4,3,,168184,1
8/25/14,4,Defense Up,15.2,17,3,,168184,1
8/27/14,4,Reg Orange,15.2,6,2,,168353,1
8/22/14,1,Reg Orange,15.2,12,3,,168353,2
8/4/14,1,Reg Orange,15.2,3,5,,168353,2
8/30/14,1,Reg Orange,15.2,1,1,,168353,2
8/2/14,1,O. Avocado Greens,15.2,9,2,,168258,2
8/27/14,1,SGL-Sweet Greens & Lemon,15.2,13,6,,168266,2
8/9/14,1,SGL-Sweet Greens & Lemon,15.2,1,1,,168266,2
8/3/14,1,SGL-Sweet Greens & Lemon,15.2,9,5,,168266,2
8/27/14,1,CPW-Coconut Pineapple Water,15.2,10,6,,168280,2
8/19/14,1,Reg Orange,15.2,18,5,,168353,2
8/1/14,3,Lemon,15.2,6,2,,168247,2
8/21/14,3,Lemon,15.2,5,6,,168247,2
8/30/14,3,Essential Greens,15.2,16,6,,168140,2
8/30/14,3,Lemon,15.2,19,3,,168247,2
8/19/14,4,Super Green,15.2,11,2,,168256,2
8/17/14,4,Reg Orange,15.2,5,5,,168353,2
8/18/14,4,Reg Orange,15.2,8,2,,168353,2
8/14/14,4,Reg Orange,15.2,8,6,,168353,2
8/4/14,4,SGL-Sweet Greens & Lemon,15.2,11,1,,168266,2
8/15/14,4,Defense Up,15.2,2,1,,138184,2
8/4/14,2,Super Green,15.2,15,5,,168256,2
8/23/14,2,Super Green,15.2,14,3,,168256,2
8/11/14,2,Super Green,15.2,2,1,,168256,2
8/26/14,2,Super Green,15.2,18,4,,168256,2
8/5/14,2,Super Green,15.2,15,4,,168256,2
8/14/14,2,SGL-Sweet Greens & Lemon,32,9,1,,168265,2
8/18/14,2,Lemon,15.2,8,5,,168246,2
8/23/14,2,SGL-Sweet Greens & Lemon,15.2,18,3,,168265,2
8/1/14,2,SGL-Sweet Greens & Lemon,15.2,10,2,,168266,2
8/28/14,2,SGL-Sweet Greens & Lemon,15.2,15,4,,168266,2
8/8/14,2,SGL-Sweet Greens & Lemon,15.2,4,2,,168266,2
8/17/14,4,CPW-Coconut Pineapple Water,15.2,11,1,,167922,2
8/8/14,4,SGL-Sweet Greens & Lemon,15.2,4,6,,168266,2
8/17/14,4,CPW-Coconut Pineapple Water,15.2,15,1,,168280,2
8/15/14,4,SGL-Sweet Greens & Lemon,15.2,12,2,,168266,3
8/6/14,4,SGL-Sweet Greens & Lemon,15.2,15,4,,168266,3
8/14/14,4,SGL-Sweet Greens & Lemon,15.2,16,5,,168266,3
8/14/14,4,CPW-Coconut Pineapple Water,15.2,8,4,,168280,3
8/10/14,4,CPW-Coconut Pineapple Water,15.2,13,2,,168280,3
8/9/14,3,Lemon,128,18,1,,168251,3
8/21/14,3,Lemon,128,4,1,,168251,3
8/6/14,3,Lemon,128,8,4,,168247,3
8/4/14,3,Lemon,128,4,5,,168247,3
8/16/14,3,Lemon,64,9,2,,168246,3
8/9/14,3,SGL-Sweet Greens & Lemon,32,13,3,,168265,3
8/14/14,1,CPW-Coconut Pineapple Water,15.2,15,1,,168280,3
8/21/14,1,CPW-Coconut Pineapple Water,15.2,15,6,,168280,3
8/27/14,6,SGL-Sweet Greens & Lemon,15.2,4,3,,168266,3
8/23/14,6,O. Avocado Greens,15.2,7,6,,168258,3
8/26/14,6,CPW-Coconut Pineapple Water,15.2,14,6,,168280,3
8/13/14,6,CPW-Coconut Pineapple Water,15.2,18,1,,168280,3
8/24/14,2,CPW-Coconut Pineapple Water,15.2,11,2,,168280,3
8/13/14,2,SGL-Sweet Greens & Lemon,15.2,12,5,,168255,3
8/7/14,2,O. Avocado Greens,15.2,9,2,,168258,3
8/22/14,2,Lemon,15.2,2,3,,165281,3
8/27/14,4,CPW-Coconut Pineapple Water,15.2,3,6,,168280,1
8/7/14,4,CPW-Coconut Pineapple Water,15.2,15,2,,168280,1
8/2/14,4,Defense Up,15.2,8,5,,168184,1
8/25/14,6,OO-Oraganic Orange,15.2,1,2,,168433,1
8/30/14,6,SGL-Sweet Greens & Lemon,15.2,3,6,,168682,1
8/26/14,1,OL-Organic Lemon,15.2,1,6,,168406,2
8/15/14,1,OL-Organic Lemon,15.2,2,3,,168406,2
8/25/14,1,OSL-Organic Spicy Lemonade,15.2,4,1,,168409,2
8/13/14,1,OGL-Organic Ginger Lemonade,15.2,18,5,,168417,2
8/11/14,1,OO-Oraganic Orange,15.2,18,3,,168692,2
8/11/14,1,OO-Oraganic Orange,15.2,18,6,,168692,2
8/14/14,1,Super Green,15.2,3,6,,168424,2
8/4/14,4,Super Green,15.2,2,2,,168424,2
8/12/14,4,PP-Protein Power,15.2,15,3,,168404,2
8/17/14,4,SG-Sweet Green,15.2,12,2,,168682,2
8/19/14,1,O. Strawberry Lemonade,15.2,19,4,,168416,3
8/19/14,1,Reg Orange,15.2,14,1,,168433,3
8/18/14,1,Reg Orange,15.2,15,6,,168433,3
8/8/14,1,Reg Orange,15.2,4,2,,168433,3
8/29/14,1,Reg Orange,15.2,11,2,,168433,3
8/3/14,1,OO-Oraganic Orange,15.2,12,6,,168691,3
8/4/14,1,OO-Oraganic Orange,15.2,7,3,,168691,3
8/9/14,1,OO-Oraganic Orange,15.2,18,3,,168691,3
8/30/14,1,Super Green,15.2,12,5,,168424,3
8/25/14,1,Super Green,15.2,17,6,,168424,3
8/9/14,1,Super Green,15.2,14,1,,168424,3
8/4/14,4,Super Green,15.2,18,2,,168424,3
8/26/14,4,Super Green,15.2,1,2,,168424,3
8/24/14,4,OSL-Organic Spicy Lemonade,15.2,4,4,,168409,3
8/18/14,4,OSL-Organic Spicy Lemonade,15.2,9,4,,168409,3
8/17/14,4,OGL-Organic Ginger Lemonade,15.2,11,1,,168417,3
8/23/14,4,OGL-Organic Ginger Lemonade,15.2,10,6,,168417,3
8/29/14,4,Super Green,15.2,9,1,,168424,3
8/19/14,2,OO-Oraganic Orange,15.2,15,1,,168691,1
8/27/14,2,OO-Oraganic Orange,15.2,7,1,,168691,1
8/3/14,1,O. Strawberry Lemonade,15.2,10,2,,168413,1
8/9/14,1,Reg Orange,15.2,5,1,,138433,1
8/11/14,1,O. Strawberry Lemonade,64,15,4,,138414,1
8/22/14,1,Super Green,32,3,3,,168425,1
8/10/14,1,SGL-Sweet Greens & Lemon,15.2,17,3,,168682,1
8/18/14,1,SGB-Sweet Green Base,64,2,1,,168440,1
8/30/14,2,OO-Oraganic Orange,15.2,7,3,,168691,1
8/18/14,2,OO-Oraganic Orange,15.2,14,1,,168691,1
8/4/14,2,Reg Orange,15.2,19,2,,168433,1
8/5/14,2,Reg Orange,15.2,15,5,,168433,1
8/16/14,2,SGL-Sweet Greens & Lemon,15.2,6,6,,168682,1
8/7/14,2,O. Strawberry Lemonade,15.2,12,1,,168413,1
8/3/14,4,Reg Orange,15.2,11,3,,168433,1
8/8/14,4,OO-Oraganic Orange,15.2,16,5,,168691,1
8/5/14,4,OO-Oraganic Orange,15.2,8,1,,168691,1
8/6/14,4,OO-Oraganic Orange,15.2,8,4,,168691,1
8/12/14,1,SGL-Sweet Greens & Lemon,15.2,12,2,,168682,2
8/25/14,1,SGL-Sweet Greens & Lemon,15.2,17,2,,168682,2
8/18/14,1,SGL-Sweet Greens & Lemon,15.2,8,3,,168440,2
8/3/14,1,Smoothie Greens,15.2,17,3,,168507,2
8/14/14,1,PP-Protein Power,15.2,3,3,,168404,2
8/29/14,1,PP-Protein Power,15.2,4,6,,168404,2
8/5/14,4,SGL-Sweet Greens & Lemon,15.2,14,2,,168682,2
8/4/14,2,SGL-Sweet Greens & Lemon,15.2,13,2,,168682,2
8/25/14,2,SGL-Sweet Greens & Lemon,15.2,9,4,,168682,2
8/26/14,2,SGL-Sweet Greens & Lemon,15.2,14,2,,168440,2
8/30/14,2,ACDC-Acidified Cucumber,15.2,18,2,,168437,2
8/20/14,2,Super Green,15.2,5,1,,168437,2
8/11/14,2,Super Green,15.2,18,4,,168437,2
8/25/14,2,Super Green,15.2,16,1,,168437,2
8/21/14,2,Super Green,15.2,4,1,,168437,2
8/24/14,2,Super Green,15.2,18,3,,168437,2
8/25/14,2,Super Green,15.2,19,1,,168425,2
8/17/14,2,Super Green,15.2,4,1,,168425,2
8/11/14,2,PP-Protein Power,15.2,2,1,,168404,2
8/23/14,2,PP-Protein Power,15.2,18,2,,168404,2
8/9/14,2,PP-Protein Power,15.2,12,1,,168404,2
8/4/14,2,PP-Protein Power,15.2,9,5,,168404,2
8/16/14,2,O. Strawberry Lemonade,15.2,5,2,,168413,2
8/3/14,2,O. Strawberry Lemonade,15.2,16,4,,168413,2
8/7/14,2,O. Strawberry Lemonade,15.2,7,4,,168414,2
8/25/14,2,Reg Orange,15.2,19,2,,168433,3
8/3/14,2,Super Green,15.2,11,4,,168424,3
8/26/14,2,OGL-Organic Ginger Lemonade,15.2,10,4,,168417,3
8/18/14,2,OO-Oraganic Orange,64,16,4,,168692,3
8/25/14,2,OO-Oraganic Orange,15.2,6,2,,168691,3
8/29/14,3,SGB-Sweet Green Base,15.2,19,4,,168440,3
8/27/14,3,ACDC-Acidified Cucumber,15.2,13,6,,168437,3
8/9/14,3,ACDC-Acidified Cucumber,15.2,14,4,,168437,3
8/2/14,3,Super Green,15.2,12,5,,168425,3
8/16/14,3,Super Green,15.2,11,2,,168425,3
8/26/14,3,Super Green,15.2,6,1,,168425,3
8/18/14,3,SBS-Strawberry Smoothy,15.2,13,2,,168521,3
8/29/14,4,PP-Protein Power,15.2,14,2,,168404,3
8/25/14,4,PP-Protein Power,15.2,2,6,,168404,3
8/22/14,4,PP-Protein Power,15.2,1,3,,168404,3
8/9/14,4,Apple Berry,15.2,17,2,,168539,3
8/18/14,4,PP-Protein Power,15.2,13,5,,168404,3
8/29/14,1,SGL-Sweet Greens & Lemon,15.2,2,4,,168683,1
8/10/14,1,EG-Essential Greens,15.2,8,4,,168678,1
8/13/14,2,SGL-Sweet Greens & Lemon,15.2,15,1,,168682,1
8/22/14,2,SGL-Sweet Greens & Lemon,15.2,3,6,,168682,1
8/15/14,2,Tangerine,15.2,3,2,,168498,1
8/11/14,2,O. Strawberry Lemonade,15.2,3,2,,168413,1
8/5/14,2,OA-Organic Apple,15.2,16,4,,168483,1
8/18/14,2,EG-Essential Greens,15.2,17,6,,168678,1
8/3/14,2,EG-Essential Greens,7,9,1,,168678,1
8/10/14,4,SGL-Sweet Greens & Lemon,15.2,5,1,,168682,1
8/26/14,4,EG-Essential Greens,15.2,8,1,,168678,1
8/7/14,4,PP-Protein Power,15.2,15,2,,168404,1
8/22/14,4,O. Strawberry Lemonade,15.2,12,2,,168413,1
8/24/14,4,SGL-Sweet Greens & Lemon,15.2,10,1,,168682,1
8/16/14,4,EG-Essential Greens,15.2,13,3,,168678,1
8/28/14,4,PP-Protein Power,15.2,9,6,,168404,1
8/5/14,4,O. Strawberry Lemonade,15.2,7,6,,168413,1
8/19/14,2,O. Strawberry Lemonade,15.2,11,4,,168413,2
8/3/14,2,O. Strawberry Lemonade,15.2,19,6,,168413,2
8/29/14,2,O. Strawberry Lemonade,15.2,18,5,,168413,2
8/26/14,2,O. Strawberry Lemonade,15.2,18,6,,168413,2
8/16/14,2,OA-Organic Apple,15.2,16,4,,168483,2
8/11/14,2,OA-Organic Apple,15.2,13,5,,168483,2
8/30/14,2,OA-Organic Apple,64,6,5,,168482,2
8/4/14,2,SGL-Sweet Greens & Lemon,32,18,5,,168683,2
8/2/14,2,SGL-Sweet Greens & Lemon,32,14,6,,168383,2
8/29/14,2,OCA-Organic Carrot Apple,15.2,4,2,,168573,2
8/18/14,2,SGL-Sweet Greens & Lemon,15.2,14,5,,168682,2
8/26/14,2,SGL-Sweet Greens & Lemon,15.2,9,6,,168682,2
8/17/14,2,SGL-Sweet Greens & Lemon,15.2,1,5,,168682,2
8/6/14,3,EG-Essential Greens,15.2,9,2,,168678,2
8/10/14,3,OA-Organic Apple,15.2,5,4,,168483,2
8/8/14,3,Tangerine,15.2,11,1,,168498,2
8/12/14,3,SGL-Sweet Greens & Lemon,15.2,1,3,,168683,2
8/20/14,3,OO-Oraganic Orange,15.2,3,3,,168691,2
8/24/14,3,RO-Regular Orange,15.2,17,3,,168433,2
8/27/14,1,OCA-Organic Carrot Apple,15.2,11,4,,168573,2
8/16/14,1,Mango ,15.2,11,6,,168534,2
8/15/14,1,mango ,15.2,15,1,,168534,2
8/12/14,1,RA-Regular Apple,64,16,4,,168488,2
8/30/14,1,RA-Regular Apple,64,14,2,,168488,2
8/12/14,1,CWG-Coconut Water Greens,15.2,1,5,,168504,2
8/13/14,1,EG-Essential Greens,15.2,9,2,,168678,2
8/16/14,1,EG-Essential Greens,15.2,3,1,,168678,2
8/21/14,1,SGL-Sweet Greens & Lemon,32,9,6,,168683,2
8/19/14,1,SGL-Sweet Greens & Lemon,32,9,3,,168683,2
8/3/14,1,RA-Regular Apple,15.2,19,4,,168490,2
8/5/14,1,OA-Organic Apple,64,7,1,,168482,2
8/13/14,1,OA-Organic Apple,64,1,1,,168482,2
8/24/14,1,CPW-Coconut Pineapple Water,15.2,10,5,,168529,2
8/19/14,4,EG-Essential Greens,15.2,3,4,,168678,2
8/3/14,4,O. Strawberry Lemonade,15.2,4,6,,168413,2
8/21/14,4,SGL-Sweet Greens & Lemon,15.2,4,4,,168682,2
8/20/14,4,OA-Organic Apple,15.2,17,6,,168483,2
8/7/14,4,Smoothie Greens,15.2,3,5,,168507,2
8/5/14,2,EG-Essential Greens,15.2,9,5,,168678,2
8/28/14,2,Mango ,15.2,12,3,,168534,2
8/13/14,2,CWG-Coconut Water Greens,15.2,16,5,,168504,2
8/22/14,2,OV-Organic Veggie,15.2,6,4,,168575,1
8/19/14,2,OV-Organic Veggie,15.2,15,2,,168575,1
8/15/14,2,OCM- Orange Carrot Mango,15.2,19,5,,168582,1
8/27/14,2,OCM- Orange Carrot Mango,15.2,17,5,,168582,1
8/4/14,2,CPW-Coconut Pineapple Water,15.2,14,1,,168529,1
8/16/14,2,CPW-Coconut Pineapple Water,15.2,4,6,,168529,1
8/27/14,2,EV-Essential Veggies,15.2,12,2,,168578,1
8/28/14,2,Tangerine,15.2,3,3,,168498,1
8/10/14,2,EG-Essential Greens,32,19,3,,168679,1
8/20/14,2,RO-Regular Orange,64,3,1,,168435,1
8/9/14,4,CPW-Coconut Pineapple Water,15.2,14,4,,168529,1
8/10/14,4,OV-Organic Veggie,15.2,10,4,,168575,1
8/27/14,6,CPW-Coconut Pineapple Water,15.2,14,5,,168529,1
8/30/14,6,OV-Organic Veggie,15.2,12,2,,168575,1
8/18/14,3,OA-Organic Apple,64,2,2,,168482,1
8/19/14,3,RA-Regular Apple,64,8,4,,168488,1
8/6/14,1,RO-Regular Orange,15.2,3,5,,168435,1
8/30/14,1,OV-Organic Veggie,15.2,17,4,,168575,1
8/9/14,1,RO-Regular Orange,15.2,16,4,,168569,1
8/19/14,1,OCM- Orange Carrot Mango,15.2,6,3,,168582,1
8/14/14,1,MCS-Mango Carrot Smoothy,15.2,6,2,,168585,1
8/13/14,1,EV-Essential Veggies,15.2,4,3,,168578,1
8/26/14,1,Tangerine,15.2,8,1,,168501,1
8/6/14,2,CWG-Coconut Water Greens,15.2,5,6,,168504,1
8/16/14,2,OCM- Orange Carrot Mango,15.2,7,3,,168582,1
8/14/14,2,EV-Essential Veggies,15.2,15,4,,168578,1
8/20/14,2,RO-Regular Orange,15.2,1,2,,168434,1
8/1/14,2,EG-Essential Greens,15.2,12,6,,168679,1
8/24/14,3,EG-Essential Greens,15.2,7,4,,168679,1
8/20/14,3,EG-Essential Greens,15.2,10,5,,168679,1
8/10/14,4,CWG-Coconut Water Greens,15.2,1,1,,168504,1
8/13/14,4,OCM- Orange Carrot Mango,15.2,18,3,,168582,1
8/2/14,4,EV-Essential Veggies,15.2,2,6,,168578,1
8/8/14,4,CWG-Coconut Water Greens,15.2,5,5,,168504,1
8/12/14,4,OCM- Orange Carrot Mango,15.2,9,3,,168582,1
8/18/14,4,EV-Essential Veggies,15.2,15,6,,168578,1
8/21/14,4,Defense Up,15.2,11,1,,168567,3
8/1/14,4,Defense Up,15.2,2,1,,168567,3
8/21/14,4,Defense Up,15.2,1,4,,168567,3
8/28/14,4,Defense Up,15.2,11,4,,168567,3
8/2/14,4,Defense Up,15.2,19,6,,168567,3
8/26/14,4,Defense Up,15.2,15,2,,168567,3
8/11/14,2,Defense Up,15.2,19,3,,168567,3
8/5/14,2,COCONUT,64,6,6,,168530,3
8/16/14,2,SGG-Sweet Greens & Ginger,15.2,19,5,,168639,3
8/2/14,3,Tangerine,15.2,19,2,,168501,3
8/9/14,3,Tangerine,15.2,18,5,,168501,3
8/27/14,3,Tangerine,15.2,5,4,,168501,3
8/17/14,3,RO-Regular Orange,15.2,10,5,,168435,3
8/4/14,3,OAC-OreganicAcidified Carrot,15.2,14,5,,168571,3
8/27/14,3,OAC-OreganicAcidified Carrot,15.2,18,6,,168571,3
8/30/14,3,EG-Essential Greens,15.2,11,3,,168516,3
8/25/14,1,SGG-Sweet Greens & Ginger,15.2,17,4,,168639,3
8/22/14,1,SGG-Sweet Greens & Ginger,15.2,6,2,,168639,3
8/19/14,1,RO-Regular Orange,15.2,17,6,,168569,3
8/23/14,1,RO-Regular Orange,15.2,9,4,,168569,3
8/19/14,1,Defense Up,15.2,7,3,,168567,3
8/8/14,1,Defense Up,15.2,2,2,,168567,3
8/12/14,4,Defense Up,15.2,5,6,,168567,1
8/16/14,4,SGG-Sweet Greens & Ginger,15.2,11,1,,168639,1
8/23/14,4,ORR-Organic Ruby Roots,15.2,8,2,,168646,1
8/27/14,2,Defense Up,15.2,9,2,,168567,1
8/18/14,2,Defense Up,15.2,13,3,,168567,1
8/1/14,2,Super Green,15.2,2,6,,168634,1
8/7/14,2,Super Green,15.2,15,1,,168634,1
8/3/14,2,SGG-Sweet Greens & Ginger,15.2,7,2,,168639,1
8/18/14,2,RO-Regular Orange,15.2,7,4,,168569,1
8/7/14,2,SGG-Sweet Greens & Ginger,15.2,9,1,,168639,1
8/21/14,2,ORR-Organic Ruby Roots,15.2,11,6,,168646,1
8/11/14,2,Defense Up,15.2,1,2,,168567,1
8/14/14,4,Defense Up,15.2,17,2,,168567,1
8/16/14,4,Defense Up,15.2,4,2,,168567,1
8/13/14,4,Super Green,15.2,4,5,,168634,1
8/30/14,4,Super Green,15.2,1,1,,168634,1
8/24/14,1,Defense Up,15.2,16,3,,168567,1
8/15/14,1,Super Green,32,17,5,,168633,1
8/1/14,1,RO-Regular Orange,128,6,1,,168569,1
8/14/14,1,Pineapple,64,4,3,,168629,1
8/30/14,1,Super Green,15.2,17,4,,168634,1
8/21/14,1,OO-Oraganic Orange,64,12,4,,168731,1
8/12/14,1,OO-Oraganic Orange,15.2,17,3,,168730,1
